ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
15885,学习《日本蜡烛图技术》，求解惑？,30226655,19551404,投资,10,金融
15886,"什么性格的人适合 Quant 这个职位？Quant 一天的生活是怎样的？",22763548,19551404,投资,10,金融
15888,为什么经常听说创业者和投资人对赌，最终投资人获胜？,19843777,19551404,投资,10,金融
15890,单纯从经济上看，亚洲基础设施投资银行（简称「亚投行」）会给亚太地区带来什么样的影响？,25562946,19551404,投资,10,金融
15891,"给你 5 万、50 万、500 万，你会分别怎么创业？",19595310,19551404,投资,10,金融
15893,月入八千块，单身，女，该如何理财？,35232218,19551404,投资,10,金融
15894,谜一样的K线图，看不明白了，谁能指点我一下？,30352289,19551404,投资,10,金融
15895,中国在朝鲜的投资状况如何？,29769350,19551404,投资,10,金融
15897,我有六千块学费，一个月之后要交，如何利用这一个月的时间升值？,25523676,19551404,投资,10,金融
15899,为什么许多没用过锤子rom的人，会理所当然的看空锤子？仅仅因为老罗的高调吗？,22261764,19589171,罗永浩,16,科技
15902,"如何评价锤子手机 Smartisan T2 工业设计上的创新？",38994530,19589171,罗永浩,16,科技
15903,电影的投资成本为什么不会明显反映在票价上？,22660287,19550429,电影,6,动漫与电影
15904,如何挑选合适的基金产品做基金定投？,19801437,19551404,投资,10,金融
15905,有利网这样的网贷公司，对于个人投资者而言存在哪些风险？,20893809,19551404,投资,10,金融
15906,"沙特王子阿勒瓦利德（Al-Waleed bin Talal）的投资有什么厉害之处？为什么说他是「中东股神」？",22734819,19551404,投资,10,金融
15907,本科会计与专科会计的区别？,21017539,19551404,投资,10,金融
15908,现有五十万存款，月入约两万，该如何理财才能稳步增值，且能抗风险？,25651706,19551404,投资,10,金融
15912,为什么很多人推崇只看K线图，不看其他技术指标？,30032440,19551404,投资,10,金融
15913,"作为一个 VC 行业新人，如何系统学习这个行业的知识，建立自己的投资逻辑？",31476274,19551404,投资,10,金融
15916,为什么炒股高手愿意分享自己的技术？,28661752,19551404,投资,10,金融
15918,"如何解读 2015 年中央一号文件《关于加大改革创新力度 加快农业现代化建设的若干意见》？",27915393,19551404,投资,10,金融
15920,大学毕业一年，月薪3K，存款一万五，我该怎样理财呢？,35788958,19551404,投资,10,金融
15926,为什么公司一旦上市，投资公司纷纷退出撤资？,23791801,19550422,风险投资（VC）,10,金融
15927,如何看待投资Papi酱之后，立刻推出广告资源招标沟通会门票，售价8000元？后期对papi影响会如何？,41612729,19551404,投资,10,金融
15928,16年投资什么好啊？给点意见！？,41631242,19551404,投资,10,金融
15929,"资本市场里买方（Buy side）的生活状态是怎么样的，比卖方（Sell side）真的好很多吗？",21330545,19609455,金融,19609455,金融
15930,风险投资机构（VC）是如何判断一个比较早期的项目是否值得投资的？,24357550,19551404,投资,10,金融
15933,大学生刚刚工作，每个月大概有3000结余，怎么理财好？,20150583,19551404,投资,10,金融
15938,2014/12/02沪指单日上涨83点，涨幅3%，发生了什么事？,26885829,19551404,投资,10,金融
15939,你的交易之路是如何过来的，你觉得这个过程中，最难的阶段是什么？最重要的是什么？,31023985,19551404,投资,10,金融
15941,"Space X 估值为什么远低于小米？",27681892,19556664,科技,16,科技
15942,大学生起步投资选哪些？,26572642,19551404,投资,10,金融
15944,听说中投摩根很牛掰，好多合作机构都跟他合作，是真的吗？,41631162,19555939,理财,10,金融
15945,"诺贝尔遗产只有 3100 万瑞郎，奖金怎么还没用完？",36223738,19551404,投资,10,金融
15948,风险投资机构如何撰写行业投资分析报告？,29763407,19550422,风险投资（VC）,10,金融
15951,普通中国人应当如何理财？,27014518,19551404,投资,10,金融
15952,中国股市中有哪些散户的传奇？,26992537,19551404,投资,10,金融
15953,"在签署 term sheet 时，创业者有哪些需要注意的地方？",19833841,19550422,风险投资（VC）,10,金融
15954,在二三线城市投资房地产时，选择房产上有哪些需要注意的地方？,21796062,19551404,投资,10,金融
15955,金融、财务背景的私募基金投资经理，对于法律知识的掌握应该达到什么程度？可以按照什么思路来学习提高？,40644748,19551404,投资,10,金融
15957,新手想了解股票该看什么书？,27175637,19551404,投资,10,金融
15958,"为什么一些香港上市公司要设置两层 BVI 公司？",19869835,19550874,法律,21,法律
15960,当你达到了什么状态，确定自己可以依靠交易为生了？,37277499,19551404,投资,10,金融
15964,一个较为完整的交易系统包括哪些内容？,36449257,19551404,投资,10,金融
15965,怎么实现投资年收益率达到几倍或者十几倍？能否分享身边的例子？,22817043,19551404,投资,10,金融
15966,如何评估一款固定收益类信托产品的风险？,20157028,19551404,投资,10,金融
15967,20160309股市分析及201603010股市走势预测？,41167766,19551404,投资,10,金融
15970,债权和股权投资分析的异同是什么？,40117520,19551404,投资,10,金融
15972,为什么腾讯的第一大股东是一家南非公司？,19572894,19550422,风险投资（VC）,10,金融
15973,"如何评价罗永浩、小锤子手机发布会前的 7 个制造悬念的问题？",34980590,19551676,手机,16,科技
15975,为什么现在几乎所有人都认为a股大趋势一定向好？牛市才刚开始？,28038573,19551404,投资,10,金融
15976,银行理财、券商资管和信托之间的投资范围有何区别？,21991843,19551404,投资,10,金融
15978,"P/E、P/S、EV/EBITDA 都在什么情况或什么企业下适用？",21358033,19550422,风险投资（VC）,10,金融
15979,"在当前经济形势并不理想的情况下如何看待中国股市在 2014 年 11 月的上涨行情？",26565910,19551404,投资,10,金融
15980,"小米为什么要花 2000 万美元投资西山居？",22766248,19550422,风险投资（VC）,10,金融
15981,股市一路走低，是不是不懂股票的普通股民买进股票的好时机？,21252258,19551404,投资,10,金融
15982,给罗永浩和苹果、谷歌相同的资源，他能做出颠覆性的产品吗？,20897615,19589171,罗永浩,16,科技
15983,"今天看到雷军说成功 85% 来自运气，你同意吗？",19673813,19550517,互联网,16,科技
15984,天使投资一般占多少股份，怎么算？,20030494,19550422,风险投资（VC）,10,金融
15985,怎么让一个完全陌生的互联网牛人加入自己的创业团队？,28022652,19550517,互联网,16,科技
15986,很多炒股牛人说炒股多年，试过了各种指标和方法，突然有一天悟了，从此开始稳定盈利。他们到底悟到什么了呢？,30793521,19551404,投资,10,金融
15988,普通投资者值得像基金经理那样对上市公司做调查，然后决定投资吗？,20097772,19551404,投资,10,金融
15989,中国年轻人有买养老保险和医疗保险的需要吗？,21644639,19555939,理财,10,金融
15990,"如何看待 2015 年 6 月 23 日的股票大跌？",31540453,19551404,投资,10,金融
15991,"当个人能力无法驾驭 Idea 时，该怎么办？",27649893,19550517,互联网,16,科技
15993,作为熟悉风投的专业人士，如果给你20分钟向大学里一群没有理论基础的学生介绍风投，你一定会讲哪些内容？,23784099,19550422,风险投资（VC）,10,金融
15995,为什么有阿里巴巴的存在，找钢网仍能做起来？,20955591,19550517,互联网,16,科技
15996,坚果手机会不会对小米产生威胁？,34781141,19626175,小米手机,16,科技
15997,"VC、PE 怎么看待 FA ？什么样的 FA 更受 VC/PE 的欢迎？",39447614,19550422,风险投资（VC）,10,金融
15998,"如何解读普京「如果原油价格维持在 80 美元/桶，世界经济将会崩溃」？",26088471,19551404,投资,10,金融
15999,做交易到底努力的方向是什么？,24524154,19551404,投资,10,金融
16000,青岛港的融资出了什么问题？影响程度如何？,24044468,19551404,投资,10,金融
16002,天使投资人通过哪些方面来判断一个早期创业者的好坏？,19551913,19551404,投资,10,金融
16003,"如果索尼 Z3 Compact 能刷锤子 OS 的话，是不是就是锤子手机的完美形态？",31785906,19603145,Android,16,科技
16004,听说很多人不愿意生二孩，生养二胎的要花费多少？,37051665,19555939,理财,10,金融
16006,投资者如何从招股说明书中读出关于公司的有价值的信息？,20070689,19551404,投资,10,金融
16007,"IPO 中律师、券商和会计的尽职调查内容有什么不同吗？为何三方都要做一遍尽职调查？",22993675,19559469,律师,21,法律
16009,如何看待兴起的周末去哪儿、美周六、懒人周末等定位于周末市场的产品？,26845479,19551469,旅游,17,旅游与摄影
16010,究竟该如何筛选投资公司？合作具体过程究竟是如何的？,20017826,19550422,风险投资（VC）,10,金融
16012,创业公司在不同的融资轮数，风险投资者对于公司的考察侧重点是否会有所不同呢？,30904577,19550422,风险投资（VC）,10,金融
16015,手上有一万八的闲钱，这么小的资本投什么比较好？,28208198,19551404,投资,10,金融
16016,工薪族的个人理财，哪些途径最适合？,19599274,19551404,投资,10,金融
16018,"BAT 三巨头在投资方面哪个更成功？",28080979,19551404,投资,10,金融
16021,如何正确认识“盈利头寸止赚过早，亏损头寸死撑不卖”这一人性弱点并克服之？,29185655,19551404,投资,10,金融
16022,是否有人在有组织有预谋地黑锤子手机和罗永浩？,24559608,19589171,罗永浩,16,科技
16023,破产两次的家庭，现有100万现金该如何理财？真诚请教！？,38365268,19551404,投资,10,金融
16024,如何系统地学习行为金融学？,34776458,19551404,投资,10,金融
16026,如何看待阿里巴巴两天市值蒸发300亿美元？,27879723,19551404,投资,10,金融
16028,创业企业引入风投后，但查看股东结构，并没有看到风投的名单，为什么？,28467130,19550422,风险投资（VC）,10,金融
16029,怎么评价锤子第一单的疑似造假行为？,24460688,19603145,Android,16,科技
16030,为什么东南亚八九十年代发展还很快，这些年来经济没有什么起色？,39855047,19551404,投资,10,金融
16032,初入金融行业，如何进行实用行业研究与行业分析，比如风投和券商是怎么分析行业的？,30051013,19550422,风险投资（VC）,10,金融
16035,我这种情况应该如何投资理财？,29612478,19551404,投资,10,金融
16036,一家公司的「估值」是怎么估出来的？谁来估？,19550629,19550422,风险投资（VC）,10,金融
16037,"在比特币于多国受到警告的大环境下，为什么李嘉诚旗下 Horizons Ventures 投资了比特币支付公司 BitPay ？",22381314,19550422,风险投资（VC）,10,金融
16039,"从事 P2P 借贷的主要门槛是什么？国内 P2P 借贷市场的发展潜力如何？",21320855,19551404,投资,10,金融
16040,如何评价「新常态是四万亿的后遗症」的说法？,29768240,19551404,投资,10,金融
16042,"天使投资、VC、PE 介入企业的节点是什么样的？分别起什么作用？",19814287,19551404,投资,10,金融
16043,如何判断一部电影是不是值得投资？,21661022,19550429,电影,6,动漫与电影
16044,做证券投资有哪些好的资料查询网站和投资工具？,36428117,19551404,投资,10,金融
16045,你的交易系统是怎样的，并谈谈你建立这个系统的过程和时间？,29112649,19551404,投资,10,金融
16046,"沪深 300 指数基金有长期投资价值吗？中小盘指数基金有长期投资价值吗？",19886672,19551404,投资,10,金融
16047,大家自称莫欺少年穷，看了挺多回答最后一句都是这句话。问一问有什么样的资本凭借可以相信自己未来会富？,28998319,19551404,投资,10,金融
16048,"一个手上有 40 多万的投资小白该怎么取得适当收益，跑赢通胀？",28200714,19551404,投资,10,金融
16049,"基金经理年化收益 20% 就算很高了，散户在市场里一年翻倍的例子有代表意义吗？",22780928,19551404,投资,10,金融
16051,怎么开一家量化投资公司？,27045831,19551404,投资,10,金融
16052,天使投资人一般占创业公司多少股权？,19565092,19551404,投资,10,金融
16053,如何解读商务部公布的《外国投资法（意见稿）》，其中都有哪些值得注意的信息？,27671802,19550874,法律,21,法律
16054,四大会计事务所工作后对炒股会有利吗？,27594887,19550422,风险投资（VC）,10,金融
16055,学历不好的人在证券行业应该朝一个什么方向努力？,24433527,19551404,投资,10,金融
16057,年轻人投资或者创业应该具备的思想有哪些？,29220922,19551404,投资,10,金融
16060,"Smartisan T2 的实际使用体验如何？",38977411,19603145,Android,16,科技
16061,怎么解读新闻《我国全面放开电商外资持股》？,31454874,19550422,风险投资（VC）,10,金融
16063,如何评价煮机网对于锤子手机的跌落测试？,24746250,19551676,手机,16,科技
16064,影视投资公司的内部构架和人员职能是怎样的？,22057255,19550429,电影,6,动漫与电影
16065,股票和基金哪个更有投资价值？,19759714,19551404,投资,10,金融
16066,花大价钱出国读书和在国内自己摸爬滚打哪个机会成本更大？,40092694,19551404,投资,10,金融
16067,在资本寒冬下投资项目是一种怎么样的体验？,39001939,19551404,投资,10,金融
16068,作为一个将要创业的人和团队，应具备哪些基本素质（技能）？,36809240,19551404,投资,10,金融
16070,"如何评价《中国人到底有多少财富？》、《怎样才能改变你所处的阶层》、《为什么你改变不了自己的阶层 》？",29864392,19551404,投资,10,金融
16071,对矿产的估值需要考虑哪些因素，为什么会出现估值分歧很大的情况？,25007709,19551404,投资,10,金融
16073,刚毕业就进入天使投资、风险投资（VC）行业是怎么样的体验？,30029966,19550422,风险投资（VC）,10,金融
16074,如何评价新闻:90后美女CEO进军旅游业：七家风投追捧，薛蛮子15分钟定投？,33732104,19551404,投资,10,金融
16075,无意间发现了一个胜率非常高的交易策略，该如何让领导认可？,33193794,19551404,投资,10,金融
16076,上市公司如何从股市中获得收益？,22003731,19550517,互联网,16,科技
16078,什么样的骗局才能致生意人被骗，造成以万计、以亿计的损失，甚至破产负债？,35426484,19551404,投资,10,金融
16079,"中国 VC 产业和美国 VC 的最大区别是什么？",29834269,19550422,风险投资（VC）,10,金融
16081,当年牛市中表现优秀的板块有哪些，从中可以获取多少借鉴？,24743618,19551404,投资,10,金融
16082,一个刚加入社会的大学生，手上大概有5000左右闲钱，有什么理财产品可推荐的？一月能赚200-300零花钱就满足了,23216462,19551404,投资,10,金融
16083,作为一名金融学的研究生，如果从零基础开始学量化投资，需要学哪些东西，做哪些东西？,21857143,19551404,投资,10,金融
16084,"罗永浩基于 CyanogenMod 修改的 Android ROM 称作 OS 是否合适？",20902240,19603145,Android,16,科技
16086,"在读大一金融专业学生,对投行方面很感兴趣,投行人士能否推荐一些相关书籍?",20522302,19609455,金融,19609455,金融
16087,从年初到现在，散户们主要亏在哪？,35659595,19551404,投资,10,金融
16089,进入风险投资领域需要哪些专业知识、能力、技能？,20138363,19550422,风险投资（VC）,10,金融
16090,如何判断股市整体市场价位处于高位还是低位?,39023648,19551404,投资,10,金融
16091,基金爆仓，基金经理为什么会跳楼？,20960022,19551404,投资,10,金融
16093,如何评价罗永浩将发布「小锤子」进入低端机市场？,28704012,19589171,罗永浩,16,科技
16094,"运用 Distressed 策略的对冲基金都是通过哪些方面来判断一家公司是否能存活下来且价值重新增长？",27129980,19551404,投资,10,金融
16095,为什么不建议大家轻易的转行做量化玩高频?,41181464,19551404,投资,10,金融
16096,有人研究过被大资金连续拉涨停的股票甚至妖股的特征吗，这种股票可以在开始异动的几天识别出来吗？,34499218,19551404,投资,10,金融
16097,"为什么在习近平节俭风度号召下，贵州茅台 2013 年一季度利润仍然大幅上涨？",20965727,19551404,投资,10,金融
16102,今天A股券商集体涨停，为什么同花顺主力流出这么多？,41627883,19551404,投资,10,金融
16104,用狗的照片当头像是否比用猫的照片当头像的人多？为什么？,25868232,19554935,猫,8,宠物
16105,猫和狗是否能一起养？为什么？,19837675,19554935,猫,8,宠物
16107,你知道哪些关于狗狗智商的故事？,20992257,19555614,狗,8,宠物
16108,养了一只有精神病的宠物是种什么样的体验？,32292552,19828946,宠物,20011035,宠物
16109,你养的宠物发生过哪些让你极为「头疼恼火」或者「震撼感动」的瞬间？,28537424,19554935,猫,8,宠物
16110,经常看到行乞者身边趴着一条狗是为什么？,21283017,19619738,养狗,8,宠物
16111,你收养的流浪动物现在相比最初进门时有了什么变化？,29077330,19554935,猫,8,宠物
16116,你跟喵星人或者汪星人有哪些值得一说的故事？,23008655,19554935,猫,8,宠物
16117,接回家的小狗认生一直叫不停，怎么解决？,41630045,19555614,狗,8,宠物
16122,刚满月的金毛应该怎么养？,41598817,19555614,狗,8,宠物
16123,如何看待知乎和微博一边倒的反对那些不赞同“俄罗斯男子扔狗救人”行为的人？（提问错误引导，请看详细描述）,41091165,19555614,狗,8,宠物
16124,如果一定要从猫和狗中选一个，养哪个比较好？,41535071,19554935,猫,8,宠物
16126,养一只很有心机的宠物是一种怎样的体验？,38712530,19554935,猫,8,宠物
16128,如何评价西北农林科技大学「学霸狗」被保安打死事件？善良和制度该怎样选择？,26708042,19555614,狗,8,宠物
16130,工作比较忙的人，适合养什么狗做宠物？,19902136,19555614,狗,8,宠物
16132,为什么经常有猫在图书馆，而不是狗？,21501378,19554935,猫,8,宠物
16134,养的宠物生宝宝是一种怎样的体验？,37932887,19554935,猫,8,宠物
16135,如何评价「俄罗斯男子在女子离开监控范围后，依然丢狗给熊」的行为？,41031657,19555614,狗,8,宠物
16137,犬类如边牧、金毛、哈士奇、萨摩耶、比熊、大白熊、柯基犬，哪种相对好养？,21465127,19555614,狗,8,宠物
16138,吐槽爱狗人士是一场网络舆论全民狂欢吗？,24225415,19555614,狗,8,宠物
16140,如何看待「玉林狗贩虐狗逼爱狗者买狗，不买就夹死」事件？,24219335,19555614,狗,8,宠物
16142,有哪些关于猫狗的冷知识？,31953623,19554935,猫,8,宠物
16144,做一名宠物医生是怎样的体验？,33561568,19554935,猫,8,宠物
16145,人舔狗，狗会如何反应？,25627611,19555614,狗,8,宠物
16147,狗干坏事被主人发现后，为什么要把肚皮亮出来？,22202639,19555614,狗,8,宠物
16148,养了狗以后，你的生活发生了怎样的变化？,38487611,19555614,狗,8,宠物
16149,狗为什么会莫名其妙的对着空气叫？真的是因为它们看得见我们看不见的东西吗？,34217264,19555614,狗,8,宠物
16151,哈士奇、萨摩、金毛中，哪种狗狗比较好养?,32126868,19828946,宠物,8,宠物
16156,猫和狗为什么会追咬自己的尾巴？,24235704,19554935,猫,8,宠物
16157,为什么猫狗打斗狗总处于下风？如果真的打起来，狗能打过猫的吧？,27797344,19554935,猫,8,宠物
16159,杀一头猪、杀一头牛、杀一条狗、取熊胆这四者之间有什么不同？为什么大家会区别对待？,22105051,19555614,狗,8,宠物
16161,猫狗等动物会冬天舔大铁门然后被粘住吗？,30188217,19555614,狗,8,宠物
16164,为什么常见人遛狗少见遛猫的？,20370586,19554935,猫,8,宠物
16165,如何评价喂养、关爱流浪动物这种行为？,28864245,19554935,猫,8,宠物
16166,是否应该立法禁止遛狗时不拴狗？,21576930,19550874,法律,21,法律
16167,从养猫养狗上就能看出性格，有道理吗？,36345601,19554935,猫,8,宠物
16170,中华田园犬、柴犬和秋田犬的区别是什么？,20814229,19555614,狗,8,宠物
16172,如何保护野狗不被物业打死，在不做它主人的情况下？,28988969,19555614,狗,8,宠物
16173,为什么在道德上，人们通常认可沸煮螃蟹龙虾，而不认可沸煮猫狗？,19563675,19555614,狗,8,宠物
16174,在动物园不小心掉进老虎饲养圈，如何表现才能在救援赶来前保全自己？,25510178,19555614,狗,8,宠物
16175,市场上狗肉的来源以肉狗饲养场为主还是以偷狗毒狗的黑色产业为主？,24695088,19555614,狗,8,宠物
16176,怎么学一口足以乱真的狗叫？有什么窍门？,27809733,19555614,狗,8,宠物
16177,新手如何正确调教破坏王哈士奇？,21159052,19555614,狗,8,宠物
16178,为什么这么多人对吃狗肉或杀狗的人这么偏激，而却对于自己吃其他动物的肉却这么淡然？,27088451,19555614,狗,8,宠物
16179,在美国为什么见不到猫？,37957954,19554935,猫,8,宠物
16180,养一只金毛的体验？,27145948,19553840,宠物饲养,8,宠物
16182,司机有无义务在「非高速和非人流密集的公路」上避让猫狗？,24793016,19554935,猫,8,宠物
16183,为什么野生动物中有很多种大型的猫科动物，而没有丰富的大型犬科？,27003973,19555614,狗,8,宠物
16186,你为自己的宠物做过哪些疯狂或者犯二的事情？,37699556,19554935,猫,8,宠物
16190,在同时养好几只宠物的情况下，如果主人特别偏爱其中一只，其他的宠物会感受到嫉妒情绪吗？,29478200,19554935,猫,8,宠物
16191,反对吃狗党与吃狗党应如何沟通？,32279484,19555614,狗,8,宠物
16193,你收养过流浪猫狗吗，你和它之间有什么样的故事？,37357590,19554935,猫,8,宠物
16197,为什么说男人不能养猫，女人不能养狗？,37329236,19555614,狗,8,宠物
16198,如果同时养一只仓鼠、一只垂耳兔、一只龙猫、一只哈士奇，会怎么样？,20559228,19555614,狗,8,宠物
16199,中华田园犬的颜值可以多高？,30498591,19555614,狗,8,宠物
16201,如果你是一只狗，那么你的一天会是什么样子的？,23985049,19555614,狗,8,宠物
16203,不同国家出生的狗在交流时是否有交流障碍？,22461185,19555614,狗,8,宠物
16204,看到自己的狗被别人无辜投砸踢打，会让你立刻怒不可遏吗？,31703951,19555614,狗,8,宠物
16205,不同品种的狗如何识别对方是狗？,31733984,19555614,狗,8,宠物
16206,年龄仅两个月的狗狗晚上总是叫怎么办？,24755420,19555614,狗,8,宠物
16207,"如何看待「男子护儿打狗遭人肉 鞠躬道歉赔 1 万」这件事以及当事双方？",30338241,19555614,狗,8,宠物
16211,"家里有一只憨厚的金毛是什么样的体验？ ？",34536428,19555614,狗,8,宠物
16214,想养只哈士奇，怎么分辨有没有疾病和价格是否合适？,21063404,19555614,狗,8,宠物
16215,在非刻意训练的情况下，宠物可以做出哪些特别“聪明”的事？,40718281,19554935,猫,8,宠物
16216,成年正常男子能否打得过猛犬？,21040845,19555614,狗,8,宠物
16218,既然有『中华田园猫』，『中华田园犬』，为什么没有『中华田园鹰』，『中华田园蛙』呢？,31634169,19554935,猫,8,宠物
16219,人们谈起大黄、阿黄总是联想起狗，这是为什么？,38154329,19555614,狗,8,宠物
16220,如果你能变成一只动物，或者一株植物，你想成为什么？,23315117,19554935,猫,8,宠物
16223,有一只体型大的狗是种什么体验？,31119714,19555614,狗,8,宠物
16224,有没有养过什么动物让你有阴影觉得这辈子都不想养了?,30610764,19554935,猫,8,宠物
16226,如何评价有人用领养的猫狗用来喂黄金蟒？,41530410,19554935,猫,8,宠物
16227,把狗带到公交车上是不是一种没素质的表现？,24278935,19555614,狗,8,宠物
16230,养一只金毛后生活会有哪些改变？,28814779,19553840,宠物饲养,8,宠物
16231,大学校外公寓里的流浪狗被警察抓走，能不能救出来？救不出来会怎么样？,23988891,19555614,狗,8,宠物
16232,和男朋友分手了，共同养的狗怎么办？,29734861,19555614,狗,8,宠物
16233,狗自己呆在家里会无聊吗？,21481864,19555614,狗,8,宠物
16234,狗和狼可以交配生育？,25475257,19555614,狗,8,宠物
16236,猫对人类比较疏离，不像狗对人那么有感情，会不会是因为猫的脑容量比狗小，智商没狗高？,20676769,19554935,猫,8,宠物
16239,爱狗人士才是真的害了狗吗？,21356997,19555614,狗,8,宠物
16241,宠物比主人聪明是怎样一种体验？,30433544,19554935,猫,8,宠物
16243,家里同时养一只猫和一只狗，是怎样的体验？,26054605,19554935,猫,8,宠物
16244,养狗需要做哪些前期工作才能放心养狗？,20854086,19555614,狗,8,宠物
16245,如何看待「六岁小孩扔石头砸狗，狗主人逼小孩对狗下跪惹众怒」这则新闻？,25386734,19555614,狗,8,宠物
16246,为什么会有人喜欢柴犬和柯基？,31794084,19555614,狗,8,宠物
16248,网曝西安一医学院随意丢弃“实验用狗”，如何评价？,38243127,19555614,狗,8,宠物
16249,"猫有猫薄荷， 狗有类似的东西吗？",24016583,19554935,猫,8,宠物
16255,如何教狗狗装死？,20518676,19555614,狗,8,宠物
16256,为什么「爱狗人士」人嘲笑，而「爱海豚人士」却受人敬佩呢？,27369123,19555614,狗,8,宠物
16257,根据国人的饮食习惯，立法禁止吃狗肉猫肉可行吗？,19601695,19554935,猫,8,宠物
16258,淘宝上说的可以购买小动物是真的么？,36414390,19554935,猫,8,宠物
16260,「爱狗人士」的问题出现在哪？,24262749,19555614,狗,8,宠物
16261,你家哈士奇有那些让你觉得高冷或者很帅的时刻！！?,35158592,19684658,哈士奇,8,宠物
16262,到底该不该给宠物猫狗做绝育？,20027762,19554935,猫,8,宠物
16267,如何看待狗主人因护犬咬掉女孩耳朵？,34343077,19555614,狗,8,宠物
16268,既然猪的鼻子比狗灵，猪的智商又比狗高，那干嘛不训练猪？,20631542,19555614,狗,8,宠物
16270,当主人给狗处理疾病弄疼它的时候，它会觉得你是在伤害它还是在帮助它？,40413984,19555614,狗,8,宠物
16271,如何给狗起个能体现程序员特色的名字？,30668509,19555614,狗,8,宠物
16272,昨天我在路上骑车被狗追了上来，咬住了我，我拔下坐管把狗打死了，我有错吗？晚上睡觉还是会梦见那只狗,35418084,19555614,狗,8,宠物
16274,跑步的时候碰到狗怎么解决？,28200900,19555614,狗,8,宠物
16280,准备创业，已初步酝酿好筹划了，现讲出来，能够打我脸让我醒醒吗？,35584042,19555614,狗,8,宠物
16283,人们对狗粉已经达到仇视的态度了吗？,28227490,19555614,狗,8,宠物
16287,有什么长的萌不咬人又智商高的狗？,27302606,19555614,狗,8,宠物
16289,宠物都做过哪些令你感动的事？,21570998,19554935,猫,8,宠物
16290,为什么雪橇犬不能拉雪橇，这样真的对狗有害吗，怎么评价这种行为？,39192997,19555614,狗,8,宠物
16291,如何能让极端狗粉与极端穆斯林刚正面?,30406355,19555614,狗,8,宠物
16292,在交友和宠物的问题上，我该如何与女友达成共识？,21609294,19555614,狗,8,宠物
16293,家里有一只特别聪明的宠物是怎样的体验？,28175408,19554935,猫,8,宠物
16294,各位有养过边牧的人来说说看边牧给你的感觉和经验吧?,23529101,19555614,狗,8,宠物
16295,同时养哈士奇萨摩耶阿拉斯加是怎样的体验？,30373705,19555614,狗,8,宠物
16296,养狗人士常说「我家的狗不咬人」是一种什么心理？,24301968,19555614,狗,8,宠物
16301,隔壁宿舍有人养流浪狗，我怕狗，但宿舍的人都觉得没什么事，怎么办？,24331226,19555614,狗,8,宠物
16303,求问德牧幼犬怎么养？详细点，谢谢！?,26129988,19555614,狗,8,宠物
16304,该不该将在外流浪的猫狗收养？,22014711,19554935,猫,8,宠物
16305,要做好怎样的准备才可以养狗狗呢？,20779278,19555614,狗,8,宠物
16306,如何判断猫狗之间是玩耍还是有敌意？,29602816,19554935,猫,8,宠物
16307,如何科学养狗（饮食、疫苗、绝育等相关）？,21957005,19553840,宠物饲养,8,宠物
16309,作为运狗（猫）的货车司机，被爱狗人士拦下，怎么做才是对的？,35759766,19554935,猫,8,宠物
16311,有没有哪个品种的狗狗可以通过非专业训练达到独立外出买菜的水平？,31937067,19555614,狗,8,宠物
16312,为何狗交配静悄悄，而猫的交配如此撕心裂肺恐怖嚎叫？,24104124,19554935,猫,8,宠物
16315,如何评论长沙女子收养流浪狗致16岁女儿被咬，两月后狂犬病发作？,38328325,19555614,狗,8,宠物
16316,把土狗养成高级犬是一种怎样的体验？,38614407,19555614,狗,8,宠物
16320,为什么农村的狗从来也不打疫苗，但是成活的很健康。买来的小狗做了疫苗还有可能狗瘟细小？,39820219,19553840,宠物饲养,8,宠物
16321,成年公狗被割掉蛋蛋后会不会影响其社会地位？会不会被其他狗看不起？曾经的小弟会不会反过来欺负它？,36452463,19555614,狗,8,宠物
16322,藏獒为保护主人被击毙，警方在处理这种事情的时候是否有更优的预案？,21091399,19555614,狗,8,宠物
16325,"狗的睡眠怎么样？  很容易受到动静影响，每天都是断断续续睡觉，能睡好吗?",28239055,19555614,狗,8,宠物
16326,为何到处都在说“领养代替购买”？,34318942,19555614,狗,8,宠物
16328,想养狗，萨摩耶、哈士奇、阿拉斯加、金毛、大白熊哪个好？,20596358,19553840,宠物饲养,8,宠物
16332,狗跟人类那么好，为什么很多骂人的话都是带狗的？,34468950,19551077,历史,5,历史
16334,当初是什么原因或什么条件下让你决定养狗？,24637361,19555614,狗,8,宠物
16336,动物能否看到人看不到的灵异东西？,35932925,19554935,猫,8,宠物
16338,为什么猫大便完了一定要埋起来而狗则不会？,20212329,19554935,猫,8,宠物
16340,把已经有主人但没有工作犬执照、没有落户、出现在城市里的大型犬送给打狗队，是否违法？,20664572,19555614,狗,8,宠物
16342,人又不是狗，为什么有些人觉得狗喜欢被人养？,19601697,19555614,狗,8,宠物
16344,就颜值来讲，各种狗狗的排名应该如何？,29001485,19555614,狗,8,宠物
16345,养的宠物是同性恋是什么体验?,37412367,19555614,狗,8,宠物
16346,小区里养狗的主人拒绝拴狗怎么办？,21244501,19555614,狗,8,宠物
16348,"柴犬是否适合和孩子一起成长？ 金毛和柴犬比，哪个更合适？",22125175,19555614,狗,8,宠物
16350,美国人普遍更喜欢猫还是更喜欢狗？,37966083,19554935,猫,8,宠物
16352,猫粮和狗粮有什么区别？,25814486,19554935,猫,8,宠物
